,review_id,user_id,business_id,stars,useful,funny,cool,text,date
2365610,4lsJbJhEYOLnEoEbap4Czg,Ao-6FYE29-I8WwPg67806A,HAnPo3pHgCnw8pNxJZtH-g,3.0,4,0,1,"OMG! What started out as a promising quick lunch turned out to be a drawn out almost torturous affair in the hot sun! In a nutshell, the food at Jack Astor's near Yonge-Bloor was good but the service was slooow and not so great.

Stopping in for what was supposed to be a quick lunch on my way back to the office from the bank, I discovered some good food but surprisingly slow service.

Let's start with the food. I had a burger with fries and it was really good! It came with bacon and cheese and lots of thin cut crispy fries. The burger patty was juicy and tender and the whole burger was put together quite well. This was a good meal!

What kinda spoiled it for me though, was the speed of service. Ughhh! I was there for over an hour! And it really wasn't that busy!

Only three tables were occupied on the patio when I arrived and a gentleman took the table in front of me shortly after. That left about eight tables empty. The entire patio was shaded and cool and it was a lovely day. Was!

After around forty five minutes of waiting in the shade, the sun came around the building across the street and it was HOT! The food finally arrived and I just wanted to eat quickly and get out of there. It was getting HOTTER and I was now sweating buckets!

So now I was finished and waiting for my bill. Where were all the staff? The fellow at the table in front of me must have been feeling the same way because he got up to go and look for our server. He finally showed up (it must have been too hot for him out there), we paid and left.

How long did it take to have lunch? Long enough for the customer that arrived after me to have almost three whole beers. Lunch took over an hour. Please don't tell my boss...

PS - The patio was really noisy, from a nearby overhead vent.",2019-07-08 20:00:21
2366567,VWpEvvdrYT0_YCjZYl1liQ,irKUjDwfRCKqhgnaguRFpw,bZgfnQtLXly82_XmLBqOwQ,4.0,3,0,1,"Worth going to just for the Hockey history. You don't realize how much Gretzky accomplished until you see this place. Stick after stick, puck after puck, and newspaper article after article. This place is great to just go, grab a drink, and read through all the amazing things he accomplished over his career. As you would expect, the bar is rich with hockey history, and cool stuff to look at. You can even grab a drink mad with one of his spirits made right in Niagara on the Lake. I recommend any hockey fan should stop by and have a look around this place.",2019-06-16 18:21:04
2367130,ecS9n8EX1JpkH07P-bcKqQ,OYbYrCf6Lm2Yk3UAFpE8sg,hBqp4v9iKsM-6i56v0MBuQ,3.0,0,0,0,"It was a little messy. The servers and bartenders were messy as well. The food was decent I got the taco trio. My server was nice , but could have been more attentive. She seemed like she didn't want to be there. The tacos come with cilantro but its not on the menu so make sure you ask. They have great deals everyday. If you are looking for fast good service and a good time, I would try a different location. The food took a good time it wasn't super fast. I waited a longer time for my drinks and water actually.",2019-05-11 21:20:51
2367874,lENDQsoFan7jWHbt2PWxfA,Rs3SPp_D0ZYYzW18v1iCBQ,4MQaqhBUJCpghGukSWNq7w,5.0,0,0,0,What a great little bar. Me and my husband were trying to find a bar to watch the Packers game while in Toronto. Came across this Gem and was NOT disappointed. We arrived and you are to seat yourself. The waiter was attentive and gave us great suggestions for beer and food. The atmosphere was great.,2019-09-06 11:45:44
2920098,uUDG-wI_xSHBX3MXsDcdMw,y_VKfCCkdtIqSVAGTA2yQA,_qAmhbC7mZpiblBMrhIH7A,3.0,0,0,0,"Beautiful decor wasted on a poor theme.  This gorgeous recently remodelled restaurant looks very much like a French bistro with white subway tiles, comfortable cushioned seats and square bar.  Unfortunately the owners have chosen a baseball/sports theme that doesn't meld well.  In a city bereft of decent bistros with light fare and good drink (which the commoner offers) it's disappointing when it's not fully embraced.  I have some hope that in the summer this will be a patio destination in the neighbourhood where drinks and food are prioritized over tv watching.",2019-02-26 11:54:19
2972681,s4dZeBK89nk0ird21Na_LQ,mU8_k4H9easA_u607RxzRw,7Cm5SCTu7LePBCXTUaEiwQ,2.0,0,0,0,"Customer service here is a hit or miss. Came here during the afternoon. My server was rude, rushed me to take my order, and barely gave service. Funny that I haven't been asked for my ID for years until my visit here. 

The food here is questionable. The quesadilla is alright and the margarita was so small and had too much dough for $14. Kitchen was slow to get the pizza out but when it came to my table, it wasn't hot. Go to blaze pizza downstairs for a better, bigger and cheaper pizza.",2019-01-21 05:16:25
2990744,iumYK6tiO6CssuAv4aXZBQ,KWsZyK0mKoi45EXxpmb4cw,j0GIt0EpmpWqms5WbPl5Bw,5.0,0,0,0,We reserved the back space and held a party there for 85 people. The service was amazing! Very friendly staff! Everyone loved the food and called us the next day to tell us what an awesome place this was. Their Mac and cheese is the best I've had. Their beer selection is very sophisticated. We will definitely go back to the restaurant and would also hold an event there again. Highly recommended.,2019-04-06 13:39:27
2994001,Vi7GxFb7rYQa9gQpevzPfQ,xHMq2fBArXBp881TVlRt5g,3_pqjWhP3js9AQy3Ktm2uw,4.0,1,1,1,"I primarily go here for the bar food, or drinks with friends a-game of pool, or to watch sports. But my adventurous tastebuds often lead me to change up the specifics of my order. Which is why I can say without a shadow of doubt their wings are better depending on which sauce you ask for. I usually get hot sauce and did this time, but last time I got Barbecue and I must say their wings pair best with hot sauce. Secondly was my drink I've been feeling for cocktails lately for some reason, so I got the Tropical trip and the only thing missing was the beach, because this drink tastes exactly like the drinks you will find on a tropical vacation. They perfectly blend the alcohol with Pineapple juice and orange juice. And it doesn't hurt that the Amaretto is naturally sweet.",2019-04-17 22:36:42
2999328,im2moOxHoxVjjVzDTgBumg,cLzTSVnwyFY4O1hFFg6o8Q,7Cm5SCTu7LePBCXTUaEiwQ,5.0,0,0,0,"Had an amazing time for my birthday, which just so happened to fall on game 1 of the NBA finals. The crowd was so lively! It was like being at the game. The food was great and for the number of people in there, it was coming out quick!! Shoutout to DAVID! From booking to seating to serving, he was outstanding and made sure we were taken care of. Our waitress was excellent too! I can't remember her name, but she said she was from some part of Africa. So friendly and personable. She recommended the Shark Wings which were amazing. I recommend this place and will be sure to be back!!",2019-06-01 14:21:47
3002521,sbjngAUIR20E2R1VHHTphA,kstNyzSvjX2G0DdseCQ6zg,j0GIt0EpmpWqms5WbPl5Bw,4.0,0,1,0,"1st time in Canada and 1st place we stopped to eat. The setting was nice and our waitress was beautiful I loved her pink hair. I got the chicken and the fully loaded Smash burger. The burger was and the chicken was good, I had to get some ranch that I thought was yummy. It came with mash and gravy and that was incredible. The only down side were the drinks, I wasnt impressed with the selection I wish there were more mix drinks. Had the Tommy gun and pina coloda. Tommy gun kinda tasted like a sour long island.... but it was a different twist on the pina and I loved it.",2019-09-08 15:17:00
3005047,HhMVihFNhBsnRjwF4V2TtA,kyhj38T8Yo9J9PAcdfxNVQ,7Cm5SCTu7LePBCXTUaEiwQ,2.0,0,0,0,"Burger with a side salad and a pop... $30 with a modest tip included.  Three sliders (off the appetizer menu) and a pop... $23 with a modest tip included. The quality of the food was good, but nothing to rave about.  Service was pleasant and professional.  Great view of Yonge-Dundas Square, but the metal chairs were hard, flat, narrow and instantly uncomfortable. 
If we had gone to the food court next door for lunch we could have had pretty much the same view, better seats, not quite as good but still reasonable food, and saved $30 on our lunch tab between us.
Maybe OK for dinner, or a bar night, or for guests on an expense account, but for a downtown workday lunch it's simply not worth it.",2019-03-14 13:01:56
3008045,HIY5xC5FKrGY57u1R2FsyQ,f_w1SN6Reikni4i4vd6KCg,_qAmhbC7mZpiblBMrhIH7A,4.0,0,0,0,"So I've been here twice now in less than a month and I've got to say, I am impressed. What once was a sketchy looking Wild Wing is now a beautiful British-style Gastropub. Now that we've got that out of the way, let's get into the nitty-gritty.

The menu has lots on offer, which is something that I appreciated. Each and every single time, I have found myself at a loss for what to order because I kind of want everything. On this second visit, I had made a mistake thinking that we would be there during brunch, and it seems that brunch is only served on Sunday's. Weird flex, but okay. 

Both times I have had the French Onion Soup ($11) and have enjoyed the comforting and satisfying flavours. The serving size is also pretty forgiving, but you absolutely need to order a secondary item. On my most recent trip, I got the tuna tostada ($11) which when asking the server how big it was she described it to be a LOT smaller than what it actually was. I thought it likely could have used a bit more acid: the slaw was lacking in flavour, the lime slice they provide you to squeeze on was way too small. But otherwise, it was okay. Not the most mindblowing tostada I've had, but pretty legit.  One thing that was a bit disappointing was my pal's fries. On the menu, they are labeled as ""Duck Fat Fries"" but literally they tasted that regular fries that weren't that hot. 

The service here is pretty hit and miss. What I've noticed from visiting twice now is that both times there seemed to be one server for the entire restaurant. I visited at two contrasting hours (8 PM weeknight and 1:30 PM weekend) and the servers are literally doing their bests, for the amount of space they have to cover. 

Since my two visits here, I have suggested it to everyone I know. It's in a weird spot in Roncy/Dundas West but I'd love to see this spot not only thrive but survive.",2019-01-07 18:58:30
3008929,tipt8jHgYFgx6VGU7bOIlw,zk3kgzhWiHgB8ff5mgUkXg,7Cm5SCTu7LePBCXTUaEiwQ,2.0,0,0,0,"Went to Shark Club tonight for wing night, which in the past has been really good (Big, flavourful wings), But tonight the wings were sub-par. The wings were small, dry, and honestly tasted like old frozen grocery store wings. We also ordered a side of poutine, which was lacking. Disappointing considering the food used to be great. Service has also declined, took about 12 minutes for a server to come over to take our drunk order, quite long considering the place was pretty empty. 

I likely won't go back.",2019-06-27 00:22:36
3010090,11Mu7vCHXKK8RrBtsCog9w,XUxZZSc0ek8VxtSaSKP2Cg,j0GIt0EpmpWqms5WbPl5Bw,1.0,0,0,0,One of the horrible customer service ever! After waiting for 25 min to get the first drink I decided to leave and go to another restaurant. It was such a bad experience.,2019-04-13 01:04:55
3015622,cxcRHHkfGSlHhlEdziORdg,JXfXkpQHldAYosTJ7EO4EQ,_qAmhbC7mZpiblBMrhIH7A,4.0,0,0,0,"Our family go to these days! I appreciate the fact that they take reservations which is good for a large group. Food is solid - I like their burger and they have a great beer selection. Service is solid. It is not the best place in roncy but when you want to go out with another family for a casual meal, it is nice and convenient.",2019-04-18 18:06:41
